song_id,song_name,album_name,artist_name
9427,Cthulhu,The Malkuth Grimoire,Alkaloid
9426,Carbon Phrases,The Malkuth Grimoire,Alkaloid
9428,Dyson Sphere I: Mining the Oort Cloud,The Malkuth Grimoire,Alkaloid
4442,The Wrecking Ball Unchained,Harvest Of Darkness,Wild Throne
7549,Above the Water,Hunted,Khemmis
7548,Hunted,Hunted,Khemmis
2252,15 Minutes,The World We Used to Know,Shattered Skies
9338,Vogue - Edit,I'm Breathless,Madonna
2976,Kiss Me Softly,Arrival,Journey
2974,Loved by You,Arrival,Journey
1613,All Through the Night,She's So Unusual,Cyndi Lauper
2176,I Will Remember You - Live,Mirrorball: The Complete Concert,Sarah McLachlan
11446,Navigator,Navigator,MOONZz
1504,Blood - Hidden Track,The Black Parade,My Chemical Romance
2048,Nara (Theme to Cold Case),Unearthed,E.S. Posthumus
6734,Atlantis,Archangel,Two Steps from Hell
4330,Winterspell,SkyWorld,Two Steps from Hell
4331,For the Win,SkyWorld,Two Steps from Hell
6737,What's Happening to Me,Archangel,Two Steps from Hell
2669,Together,Eragon: Music From The Motion Picture,James Shearman
2769,Redemption,Chronicles,Audiomachine
7593,Cool Patrol,Cool Patrol,Ninja Sex Party
8817,You Spin Me Round (Like A Record),Felons and Revolutionaries,Dope
9319,Blade Runner Blues,Blade Runner (Music From The Original Soundtrack),Vangelis
9322,Tears in Rain,Blade Runner (Music From The Original Soundtrack),Vangelis
4207,Life Is A Dream,"Music From Original Soundtrack ""Star Trek V""",Jerry Goldsmith
2355,At Emperor's Palace,Hero - Music from the Original Soundtrack,Tan Dun
2356,Love in Distance,Hero - Music from the Original Soundtrack,Tan Dun
5167,Ascension,Bram Stoker's Dracula: Original Motion Picture Soundtrack,Wojciech Kilar
5166,Love Remembered,Bram Stoker's Dracula: Original Motion Picture Soundtrack,Wojciech Kilar
5165,The Brides,Bram Stoker's Dracula: Original Motion Picture Soundtrack,Wojciech Kilar
9321,Damask Rose,Blade Runner (Music From The Original Soundtrack),Vangelis
8039,Legacy,Halo 4: Original Soundtrack (Deluxe Edition),Neil Davidge
8839,Smile Meditation,Thrill of the Arts,Vulfpeck
10978,Under Control,Ego Death,The Internet
4925,"Main Title (From ""Star Wars"")",John Williams - Greatest Hits 1969-1999,John Williams
4926,"Flying Theme (From ""E.T. the Extra-Terrestrial"")",John Williams - Greatest Hits 1969-1999,John Williams
4927,"Main Title (From ""Superman"") - Instrumental",John Williams - Greatest Hits 1969-1999,John Williams
4928,"Parade of the Slave Children (From ""Indiana Jones and the Temple of Doom"")",John Williams - Greatest Hits 1969-1999,John Williams
4929,Sugarland Express: Title Theme,John Williams - Greatest Hits 1969-1999,John Williams
4930,"Main Theme (From ""Jaws"")",John Williams - Greatest Hits 1969-1999,John Williams
4931,Bugler's Dream and Olympic Fanfare Medley,John Williams - Greatest Hits 1969-1999,John Williams
4932,"Star Wars, Episode VI ""Return of the Jedi"": Luke and Leia - Instrumental",John Williams - Greatest Hits 1969-1999,John Williams
4933,"Main Title (From ""The Reivers"") - Instrumental",John Williams - Greatest Hits 1969-1999,John Williams
4934,"Star Wars, Episode V ""The Empire Strikes Back"": The Imperial March",John Williams - Greatest Hits 1969-1999,John Williams
4935,"Scherzo (From ""Indiana Jones and the Last Crusade"")",John Williams - Greatest Hits 1969-1999,John Williams
4936,"Cadillac of the Skies (From ""Empire of the Sun"")",John Williams - Greatest Hits 1969-1999,John Williams
4937,"Raiders March (From ""Raiders of the Lost Ark"")",John Williams - Greatest Hits 1969-1999,John Williams
4938,Close Encounters of the Third Kind: Main Theme / When You Wish Upon a Star,John Williams - Greatest Hits 1969-1999,John Williams
4939,"Main Theme (From ""Jurassic Park"")",John Williams - Greatest Hits 1969-1999,John Williams
4940,"Flight to Neverland (From ""Hook"")",John Williams - Greatest Hits 1969-1999,John Williams
4941,Seven Years in Tibet,John Williams - Greatest Hits 1969-1999,John Williams
4942,"March (From ""1941"")",John Williams - Greatest Hits 1969-1999,John Williams
4944,Summon the Heroes,John Williams - Greatest Hits 1969-1999,John Williams
4946,"Theme (From ""Born on the Fourth of July"") - Excerpt",John Williams - Greatest Hits 1969-1999,John Williams
3082,Clair de Lune,Timeless,Michael Dulin
8421,Hymn to the Sea,Titanic: Original Motion Picture Soundtrack - Collector's Anniversary Edition,James Horner
4729,Home of the Brave,The Seventh One,TOTO
4727,Pamela,The Seventh One,TOTO
8858,No. 9,AI YoungBoy,YoungBoy Never Broke Again
8514,Product Of A Murderer,The Flood (Deluxe Reissue),Of Mice & Men
1456,Two Kinds of Happiness,Angles,The Strokes
8870,Darth Vader,Without Warning,Metro Boomin
9448,Natural Disaster,"PTX, Vol. 2",Pentatonix
5130,Busy Doin' Nothin',Busy Doin' Nothin',Ace Wilder
3515,Tight Squeeze,Gettin' Filthy,The Expendables
11404,Breathe,Burial Ground,Stick Figure
5825,Full Speed,Mike Pinto,Mike Pinto
1041,The Garden,The Harvest,Tribal Seeds
11408,Walk of Life,The Sound of My Addiction,Stick Figure
7531,Make It Rough,Stereolithic,311
1042,Love Psalm,The Harvest,Tribal Seeds
4735,Dragonfly,Dragonfly,Ziggy Marley
5016,Well Run Dry,Real Life .:.High Fidelity,Phat Phunktion
11310,Locked out of Heaven - The M Machine Remix,Locked out of Heaven (Remix),Bruno Mars
3898,Boom Town,In The Zone,Richard Elliot
10871,Uptown Funk (feat. Bruno Mars) - Trinidad James Remix,Uptown Funk (feat. Bruno Mars) [Trinidad James Remix],Bruno Mars
5071,Stay (Wasting Time),Before These Crowded Streets,Dave Matthews Band
11028,Ultralove,Saturdaze,Starcadian
11374,Stronger Than Ever,"You're a Man Now, Boy (Deluxe)",Raleigh Ritchie
5188,Flickers,We Are Rising,Son Lux
6909,tell me it's okay,me,gnash
4982,Toss Up,Back To The Hotel,N2DEEP
4984,Get Mine,Back To The Hotel,N2DEEP
4220,"Together Forever (Krush-Groove 4) - Live at Hollis Park, NYC - 1984",King Of Rock (Expanded Edition),Run–D.M.C.
6670,Street Struck,Lifestylez Ov Da Poor & Dangerous,Big L
5894,Boom Biddy Bye Bye,Iii (Temples Of Boom),Cypress Hill
5895,No Rest for the Wicked,Iii (Temples Of Boom),Cypress Hill
6253,Longview,Dookie,Green Day
6252,Burnout,Dookie,Green Day
9821,Geek Stink Breath,Insomniac,Green Day
9824,Walking Contradiction,Insomniac,Green Day
9820,Stuck with Me,Insomniac,Green Day
9819,Armatage Shanks,Insomniac,Green Day
6323,The Running Free,No World For Tomorrow,Coheed and Cambria
6672,I Can See It in Your Eyes,Business As Usual,Men At Work
9186,Dr. Heckyll & Mr. Jive,Cargo,Men At Work
7588,Fakin It (feat. Ofelia K),Fakin It (feat. Ofelia K),Ofelia K
7331,Young - Live,Kenny Chesney Live,Kenny Chesney
4095,Jumped Right In,Jumped Right In,Dallas Smith
7271,Shiftwork (with George Strait) - Duet With George Strait,Just Who I Am: Poets & Pirates,Kenny Chesney
8687,Schoolin' Life,4,Beyoncé
9913,What I Like,True Romance,Charli XCX
9911,You - Ha Ha Ha,True Romance,Charli XCX
8532,Can't Hold Us Down (feat. Lil' Kim),Stripped,Christina Aguilera
10975,Trouble with My Baby,A Perfect Contradiction (Outsiders' Expanded Edition),Paloma Faith
574,Undercover,SweetSexySavage (Deluxe),Kehlani
10327,Redneck,Sacrament,Lamb of God
4685,I Want a Hippopotamus for Christmas,I'll Be Home For Christmas,Fifth Harmony
7704,Deck the Halls / Silent Night,One Wish / The Holiday Album,Whitney Houston
4389,The Jam,"Beats, Rhymes & Life",A Tribe Called Quest
4097,Apocalypse (feat. Refugee All Stars),Wyclef Jean presents The Carnival featuring Refugee Allstars (feat. Refugee All Stars),Wyclef Jean
7613,Quiet Storm,Murda Muzik,Mobb Deep
3047,Microphone,Davy,Coconut Records
2565,Back To You,Nighttiming,Coconut Records
2566,Summer Day,Nighttiming,Coconut Records
2568,Minding My Own Business,Nighttiming,Coconut Records
2569,Slowly,Nighttiming,Coconut Records
2570,Mama,Nighttiming,Coconut Records
2571,The Thanks I Get,Nighttiming,Coconut Records
2573,Easy Girl,Nighttiming,Coconut Records
2574,Ask Her To Dance,Nighttiming,Coconut Records
8111,Irish Celebration (P Smoov Remix),VS. Redux,Macklemore & Ryan Lewis
8108,Vipassana (Ryan Lewis Remix),VS. Redux,Macklemore & Ryan Lewis
8109,Crew Cuts (feat. Xperience) [Jake One Remix],VS. Redux,Macklemore & Ryan Lewis
8112,The End (Budo Remix),VS. Redux,Macklemore & Ryan Lewis
8113,The Town (Sabzi Remix),VS. Redux,Macklemore & Ryan Lewis
9126,Love Never Felt So Good (Original Version),XSCAPE,Michael Jackson
9128,Slave to the Rhythm (Original Version),XSCAPE,Michael Jackson
9127,A Place With No Name (Original Version),XSCAPE,Michael Jackson
9125,Blue Gangsta,XSCAPE,Michael Jackson
2736,"Hey Me, Hey Mama",Gossip In The Grain,Ray LaMontagne
1732,Narrow Escape,Trouble,Ray LaMontagne
1733,Burn,Trouble,Ray LaMontagne
11361,Easy Silence,Taking The Long Way,The Chicks
2730,Forever Young - Fast Version,Planet Waves,Bob Dylan
2728,Something There Is About You,Planet Waves,Bob Dylan
5816,Hella,Dancing at the Blue Lagoon,Cayucas
1509,Angel from Montgomery,John Prine,John Prine
3169,"A Girl, a Boy, and a Graveyard",The Reluctant Graveyard,jeremy messersmith
234,Chocolate Rain,Chocolate Rain,Tay Zonday
4800,Steve Jobs vs Bill Gates,Steve Jobs vs Bill Gates,Epic Rap Battles of History
5049,Rick Grimes vs Walter White,Rick Grimes vs Walter White,Epic Rap Battles of History
5063,Darth Vader vs Adolf Hitler 3,Darth Vader vs Adolf Hitler 3,Epic Rap Battles of History
5062,Blackbeard vs Al Capone,Blackbeard vs Al Capone,Epic Rap Battles of History
5065,Rasputin vs Stalin,Rasputin vs Stalin,Epic Rap Battles of History
5070,Gandhi vs Martin Luther King Jr.,Gandhi vs Martin Luther King Jr.,Epic Rap Battles of History
5076,Batman vs Sherlock Holmes,Batman vs Sherlock Holmes,Epic Rap Battles of History
5078,Barack Obama vs Mitt Romney,Barack Obama vs Mitt Romney,Epic Rap Battles of History
3901,Eat It,In 3-D,"""Weird Al"" Yankovic"
5357,Another One Rides the Bus,"""Weird Al"" Yankovic","""Weird Al"" Yankovic"
2971,Fat,Even Worse,"""Weird Al"" Yankovic"
2224,Classico,The Pick Of Destiny,Tenacious D
2225,Master Exploder,The Pick Of Destiny,Tenacious D
2227,POD,The Pick Of Destiny,Tenacious D
10762,"Meet Virginia - Live at the Workplay Theatre, Birmingham, AL - June 2004",Alive At Last,Train
10824,Move On,Get Born,Jet
3853,"For the Widows in Paradise, For the Fatherless in Ypsilanti",Michigan,Sufjan Stevens
1973,"Wait, Wait, Wait",Interventions and Lullabies,The Format
7647,Say So,Bop City,Terror Jr
8524,Hunt You Down,Rainbow,Kesha
8542,Boots,Rainbow,Kesha
8544,Old Flames (Can't Hold A Candle To You) (feat. Dolly Parton),Rainbow,Kesha
8487,Fweaky,Miley Cyrus & Her Dead Petz,Miley Cyrus
9098,O,Ghost Stories,Coldplay
3412,O Holy Night,"Christmas, With Love",Leona Lewis
10200,One Day,Epic,Sharon Van Etten
3312,Fake Palindromes,The Mysterious Production of Eggs,Andrew Bird
4739,Cold October,The Ghost of Escondido,Escondido
2194,Ireland,The Colder Months,Liza Anne
2196,"1,000 Years",The Colder Months,Liza Anne
2191,Watering Can,The Colder Months,Liza Anne
425,I Can Only Give You What I Have,1st Vows (The Green EP),1ST VOWS
7400,Mug Shot,Hell's Kitchen Angel,MAX
3216,Flight 609,Wrong,MAX
7397,Holla,Hell's Kitchen Angel,MAX
11038,Long Line of Cars,Comfort Eagle,Cake
11334,Spun,Never Trust a Happy Song,Grouplove
11336,Love Will Save Your Soul,Never Trust a Happy Song,Grouplove
11242,El Perdedor,K.O.B. Live,Aventura
4048,Say It,Rappa Ternt Sanga,T-Pain
4045,Let's Get It On,Rappa Ternt Sanga,T-Pain
4044,Studio Luv,Rappa Ternt Sanga,T-Pain
8061,Fake ID,The Language of My World,Macklemore
2805,Break Up,D.N.A.,Mario
1461,Metabolism,Angles,The Strokes
4494,"Joy to the World (feat. Alan Mingo Jr., Cody Hanford & J.J. Singleton)","Broadway's Greatest Gifts: Carols for a Cure, Vol. 9, 2007","The Broadway Cast Of ""Spring Awakening"""
4495,Jolly Old St. Nicholas / Up on the Housetop,"Broadway's Greatest Gifts: Carols for a Cure, Vol. 9, 2007","The Broadway Cast Of ""Spring Awakening"""
4493,Broadway Holiday (feat. Billy Barnes),"Broadway's Greatest Gifts: Carols for a Cure, Vol. 9, 2007","The Broadway Cast Of ""Spring Awakening"""
10061,Before I Forget,Antennas to Hell (Special Edition),Slipknot
2248,Cutdown on the 12th,Savin Hill,Street Dogs
2249,Justifiable Fisticuffs,Savin Hill,Street Dogs
2250,Borstal Breakout - Boston Version,Savin Hill,Street Dogs
1290,Fake,Korn,Korn
10278,Live in a Hole,Vulgar Display of Power,Pantera
10277,Rise,Vulgar Display of Power,Pantera
10273,A New Level,Vulgar Display of Power,Pantera
10272,Mouth for War,Vulgar Display of Power,Pantera
8117,Headstrong - Radio Version,Headstrong,Trapt
4718,You Didn't Have To Be So Nice,Daydream,The Lovin' Spoonful
4720,Did You Ever Have to Make up Your Mind?,Do you Believe In Magic,The Lovin' Spoonful
7187,King Of The Road - Re-Recorded In Stereo,Best Of Roger Miller,Roger Miller
10646,Dang Me,Super Hits,Roger Miller
7188,Do-Wacka-Do - Re-Recorded In Stereo,Best Of Roger Miller,Roger Miller
10945,Up On The Roof,Flag,James Taylor
9529,Rain On The Roof - 2003 Remaster,Hums Of The Lovin' Spoonful,The Lovin' Spoonful
33,Horse With No Name,A Horse with No Name,America
1909,Keep Quiet,HNDRXX,Future
1911,I Thank U,HNDRXX,Future
1912,New Illuminati,HNDRXX,Future
7951,In My Hood,When Devils Strike,South Park Mexican
7950,When Devils Strike,When Devils Strike,South Park Mexican
9675,Find Me (Intro),"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9676,Off the Wall!,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9679,H2O,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9680,Butthole Girl!,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9681,Static Shock,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9682,Came2Kill,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9683,Boost!,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9684,Chokehold,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9685,4Peat,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9686,Maxipads for Everyone,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9689,Supra,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9690,God Damn,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9691,Vulture,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
9696,Invisible Klip,"XXXTENTACION Presents: Members Only, Vol. 3",XXXTENTACION
11200,Bad Ass (feat. Meek Mill & Wale) - Remix,Almost Home,Kid Ink
4948,Angel,Pocketful Of Sunshine,Natasha Bedingfield
272,Thinkin' About You,...Baby One More Time (Digital Deluxe Version),Britney Spears
4060,Keeps Gettin' Better,Keeps Gettin' Better: A Decade of Hits,Christina Aguilera
7857,Will You Be There,Dangerous,Michael Jackson
9237,Leave Me Alone - 2012 Remaster,Bad 25th Anniversary,Michael Jackson
7855,Who Is It,Dangerous,Michael Jackson
4960,"Unbreakable - Unplugged Live at the Brooklyn Academy of Music, Brooklyn, NY - July 2005",Unplugged,Alicia Keys
5835,All Around the World - Remastered,Affection,Lisa Stansfield
1786,Head Over Heels (feat. Nas),Allure,Allure
2440,A Lesson In Crime,Smith,Tokyo Police Club
2855,The Lonesome Death of Hattie Carroll,The Times They Are A-Changin',Bob Dylan
3807,Mr. Tambourine Man,Mr. Tambourine Man,The Byrds
2854,When the Ship Comes In,The Times They Are A-Changin',Bob Dylan
1642,She Belongs to Me,Bringing It All Back Home,Bob Dylan
5899,You're Gonna Make Me Lonesome When You Go,Blood On The Tracks,Bob Dylan
7507,Jermaine's Interlude (feat. J. Cole),Major Key,DJ Khaled
11202,Push It,Wisconsin Death Trip,Static-X
8854,What A Wonderful World,Smile,Mandy Harvey
5812,Held,Awaken,Natalie Grant
5815,Perfect People,Relentless,Natalie Grant
5814,In Better Hands,Relentless,Natalie Grant
3178,Get out of This Town,Carnival Ride,Carrie Underwood
7990,Lick (feat. Offset),Gangsta Bitch Music Vol. 2,Cardi B
8302,Foreva,Gangsta Bitch Music Vol 1,Cardi B
7991,Pull Up,Gangsta Bitch Music Vol. 2,Cardi B
7200,Drugs,Venice,Anderson .Paak
6891,Black Water Falls,Slave Ambient,The War On Drugs
10826,Spanish Harlem,Spanish Harlem,Aretha Franklin
11358,Saint Dominic's Preview - Live,..It's Too Late to Stop Now...Volume I,Van Morrison
3476,"Oh, Sister",Desire,Bob Dylan
2141,We All Know,Nino Rojo,Devendra Banhart
3030,Olympians,Tarot Sport,Fuck Buttons
1090,How to Love (feat. Sofia Reyes) - Arty Remix,How to Love (feat. Sofia Reyes) [Remixes],Sofia Reyes
7399,Home,Hell's Kitchen Angel,MAX
10801,Xhampagne (feat. Antwon),4wz,Shy Girls
10800,Renegade,4wz,Shy Girls
10799,Out of Touch (feat. Rome Fortune),4wz,Shy Girls
7646,Come First,Bop City,Terror Jr
6184,Blackstar,Blackstar,David Bowie
4548,Prehistoric Dog,Red Fang,Red Fang
170,Fragments,Culture of Fear,Thievery Corporation
2404,Isak,The Red Album,Baroness
10201,Love More,Epic,Sharon Van Etten
4549,Bird On Fire,Red Fang,Red Fang
1000,Sing to Me,We're All Young Together,Walter Martin
1505,The Gaudy Side of Town,Relayted,Gayngs
1554,Get Back,Waste Of Mind,zebrahead
1556,Bootylicious Vinyl,Waste Of Mind,zebrahead
1555,Someday,Waste Of Mind,zebrahead
564,BURN IT DOWN - Tom Swoon Remix,RECHARGED,Linkin Park
11423,Bad Boy / Having a Party,"Forever, For Always, For Love",Luther Vandross
2004,Take You Out - Radio Edit,Luther Vandross,Luther Vandross
11424,Since I Lost My Baby,"Forever, For Always, For Love",Luther Vandross
2003,Don't Want to Be a Fool,Power Of Love,Luther Vandross
2006,Your Secret Love,Your Secret Love,Luther Vandross
4372,Where Will You Go,Tender Lover,Babyface
4370,Given A Chance,Tender Lover,Babyface
4197,Whiskey Drinkin,The Country Rap King,Mikel Knight
2507,Sociopath,Miss Halfway,Anya Marina
7728,David,Get Away From Me (Explicit),Nellie McKay
3242,I Don't Know a Thing,Winter In June,Lucy Schwartz
2216,Cellophane,When You Dream,Sara Jackson-Holman
3824,Ocean Stone,Lighthouse,Chris O'Brien
3861,Heartbeat,Scars & Stories,The Fray
11195,Good for You,Iconic EP,Icona Pop
6637,Death Dream,Painting Of A Panic Attack (Deluxe),Frightened Rabbit
307,Save Yourself,A/B,KALEO
8034,Ego,The Language of My World,Macklemore
8067,Soldiers,The Language of My World,Macklemore
8068,As Soon As I Wake Up,The Language of My World,Macklemore
8065,Love Song,The Language of My World,Macklemore
8060,Claiming the City,The Language of My World,Macklemore
8059,White Privilege,The Language of My World,Macklemore
8069,My Language,The Language of My World,Macklemore
8064,City Don't Sleep,The Language of My World,Macklemore
2368,Wandering Star - Hypnomadic Remix,Amplivate,Kid Beyond
3237,Florida,We Were Dead Before The Ship Even Sank,Modest Mouse
9998,From the Sun,II,Unknown Mortal Orchestra
10002,The Opposite of Afternoon,II,Unknown Mortal Orchestra
10003,No Need for a Leader,II,Unknown Mortal Orchestra
10004,Monki,II,Unknown Mortal Orchestra
10005,Faded in the Morning,II,Unknown Mortal Orchestra
10837,"That Sea, The Gambler","That Sea, The Gambler",Gregory Alan Isakov
3226,Digging Holes,Mexico,Icarus Himself
2856,Just A Memory,Heavy Starch,Dirty Art Club
8668,Not the Only One,Islah (Deluxe),Kevin Gates
3512,"Moon River (From ""Breakfast at Tiffany's"")",16 Biggest Hits,Andy Williams
8656,The Ballad Of The Green Berets,Ballads of The Green Berets,Sgt. Barry Sadler
11434,I'll Never Fall in Love Again,I'll Never Fall In Love Again,Dionne Warwick
9698,In The Still of the Night,For Collectors Only,The Five Satins
609,"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",Cherry Bomb,"Tyler, The Creator"
6726,A Dozen Roses (You Remind Me) - Main,The Makings Of Me,Monica
4369,Soon as I Get Home,Tender Lover,Babyface
7385,Love Makes Things Happen (with Pebbles),A Closer Look,Babyface
5501,Send Her My Love,Frontiers,Journey
9070,High Cotton,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,Alabama
9988,Out There,This One's for You,Luke Combs
9994,Don't Tempt Me,This One's for You,Luke Combs
9989,Memories Are Made Of,This One's for You,Luke Combs
